CapturedFrameNumber,LatencyInMs
746,35.1231
747,30.64004
748,30.60555
749,31.26036
750,30.43028
751,30.35057
752,30.70902
753,35.03624
754,30.17786
755,30.60861
756,30.20264
757,30.359
758,30.43922
759,31.22894
760,30.75194
761,30.75935
762,30.32783
763,30.73073
764,29.92134
765,30.39221
766,31.09404
767,30.28951
768,30.2522
769,30.41393
770,30.24786
771,30.41929
772,31.27799
773,31.10068
774,31.18423
775,30.97294
776,30.84928
777,30.44919
778,30.40805
779,30.86768
780,30.97396
781,30.24301
782,30.46988
783,30.82603
784,30.14388
785,31.06926
786,30.32016
787,30.29359
788,30.25399
789,30.51076
790,31.30507
791,30.01307
792,30.66763
793,30.24071
794,30.08946
795,30.34035
796,30.38863
797,30.31786
798,30.71924
799,30.55905
800,30.16585
801,29.64491
802,30.64974
803,30.07336
804,31.07411
805,31.26726
806,30.30305
807,31.13006
808,30.52941
809,30.20341
810,30.58562
811,30.31097
812,30.76906
813,30.78081
814,30.32936
815,31.31197
816,30.81453
817,30.2057
818,30.29794
819,30.74427
820,30.91366
821,30.53273
822,30.56492
823,30.77442
824,30.64847
825,31.5621
826,30.29001
827,30.3429
828,30.51612
829,29.75477
830,30.04219
831,30.81964
832,29.92594
833,30.2545
834,31.17963
835,32.58763
836,30.12088
837,29.88966
838,30.59226
839,29.63239
840,31.68754
841,30.18859
842,30.45174
843,29.62549
844,29.90934
845,30.03529
846,30.13391
847,30.75909
848,30.99619
849,30.99491
850,30.04807
851,31.04013
852,30.01869
853,30.61679
854,32.0649
855,31.06594
856,30.56186
857,30.66967
858,31.06594
859,30.81147
860,31.10349
861,30.41572
862,30.43258
863,30.02354
864,30.66763
865,30.8038
866,30.49773
867,30.54678
868,31.0455
869,30.56416
870,30.57565
871,30.23815
872,30.7223
873,30.90651
874,30.22819
875,30.58638
876,29.64286
877,29.95201
878,30.2568
879,29.88481
880,29.82911
881,30.93231
882,30.45021
883,30.82399
884,29.90014
885,30.12165
886,30.37867
887,30.84775
888,30.27239
889,30.92669
890,30.39988
891,31.2389
892,30.20085
893,29.91368
894,31.07232
895,30.16023
896,30.19523
897,30.62803
898,30.51536
899,30.01102
900,30.14924
901,30.73099
902,30.73482
903,31.06747
904,29.80535
905,29.88098
906,30.76369
907,29.62651
908,29.69319
909,29.90372
910,30.04705
911,29.83678
912,29.98317
913,29.84879
914,30.92439
915,30.23892
916,30.11143
917,30.53758
918,30.11628
919,29.88277
920,30.54576
921,30.8922
922,31.31299
923,30.97907
924,33.11266
925,30.84596
926,30.56978
927,30.46349
928,30.60938
929,30.22844
930,30.92465
931,30.47397
932,31.04524
933,30.68807
934,30.28005
935,30.69778
936,31.28463
937,31.07743
938,30.9364
939,31.0432
940,30.43769
941,30.30075
942,34.60931
943,30.49824
944,29.97449
945,30.76088
946,30.43437
947,31.15178
948,34.5112
949,30.71311
950,30.39706
951,30.86078
952,30.33575
953,29.71031
954,30.84903
955,30.94841
956,30.52149
957,31.60144
958,30.50795
959,30.94458
960,30.75935
961,30.4313
962,30.58485
963,31.80379
964,29.82068
965,30.08332
966,30.56518
967,30.00515
968,30.38199
969,30.93436
970,30.25399
971,31.40548
972,30.61704
973,30.85311
974,30.24326
975,30.19855
976,29.94102
977,30.21337
978,30.07668
979,30.64668
980,30.22614
981,30.74581
982,30.97728
