CapturedFrameNumber,LatencyInMs
569,15.50639
570,14.42465
571,15.07615
572,14.83854
573,15.24937
574,15.13977
575,14.4336
576,15.15637
577,14.77442
578,15.42872
579,14.62853
580,15.44891
581,14.90318
582,15.13466
583,14.70186
584,14.90906
585,15.30175
586,14.62112
587,14.87176
588,15.37507
589,14.70748
590,14.98979
591,15.06338
592,14.69726
593,15.08969
594,14.84008
595,14.93257
596,15.11933
597,14.67657
598,14.71284
599,15.00717
600,15.47522
601,14.50667
602,14.92924
603,14.95454
604,15.09173
605,14.94534
606,15.05724
607,15.19265
608,14.77033
609,14.83395
610,14.89884
611,15.38299
612,14.60069
613,15.00001
614,15.02429
615,14.90472
616,15.24733
617,14.52634
618,15.44405
619,14.80891
620,14.68219
621,15.02199
622,14.73379
623,15.37763
624,14.42414
625,15.20696
626,14.9341
627,15.86612
628,14.19216
629,15.41339
630,14.35414
631,15.21437
632,14.75245
633,15.32423
634,14.90497
635,14.57309
636,15.17886
637,14.9433
638,14.87559
639,15.11933
640,15.19393
641,14.59532
642,15.03834
643,15.1947
644,14.84902
645,15.86433
646,14.66251
647,14.77876
648,15.00512
649,14.69726
650,15.51482
651,14.7619
652,14.77799
653,14.93205
654,15.03297
655,15.09352
656,14.62955
657,15.19265
658,15.17375
659,14.64207
660,14.86026
661,15.14666
662,17.38041
663,14.61678
664,15.07615
665,15.0506
666,15.22561
667,14.6804
668,15.80097
669,14.42542
670,15.11371
671,15.14028
672,14.82475
673,14.89194
674,15.20773
675,14.7923
676,14.87227
677,14.9737
678,15.16225
679,14.70365
680,15.18805
681,14.93205
682,15.92335
683,14.21081
684,15.21462
685,14.48776
686,15.14488
687,15.1809
688,14.84825
689,15.11856
690,14.86307
691,14.93205
692,15.14053
693,15.50461
694,14.55649
695,15.15535
696,14.93231
697,15.16531
698,15.00078
699,15.16787
700,14.9318
701,15.13696
702,15.11856
703,14.81734
704,15.08203
705,14.89194
706,14.93589
707,14.98979
708,15.08586
709,14.77467
710,14.87942
711,16.05723
712,14.58433
713,15.51534
714,14.62087
715,15.19393
716,15.10476
717,14.52787
718,15.04907
719,15.0248
720,15.24477
721,15.11294
722,14.70748
723,14.97523
724,15.12571
725,15.08739
726,14.86256
727,15.11473
728,15.1252
729,14.70671
730,15.12418
731,14.98775
732,14.95709
733,14.98954
734,15.17196
735,14.82066
736,15.35821
737,14.67835
738,15.14104
739,14.88326
740,15.18192
741,14.95786
742,15.27441
743,14.84953
744,15.16353
745,14.94432
746,14.94406
747,14.87661
748,15.33879
749,14.85387
750,15.06363
751,14.92771
752,14.80661
753,14.77263
754,15.02659
755,15.59351
756,14.36666
757,14.99925
758,14.95045
759,15.02122
760,14.8991
761,15.36179
762,15.07257
763,14.89118
764,14.87687
765,14.80329
766,15.43153
767,14.62674
768,15.07538
769,15.15637
770,15.27339
771,14.74759
772,14.87304
773,14.97421
774,15.13389
775,14.84442
776,15.32679
777,14.90395
778,15.37507
779,14.7062
780,15.63695
781,14.6086
782,15.06823
783,14.92822
784,14.7269
785,15.08816
786,15.46654
787,14.64182
788,14.86052
789,15.10042
790,14.85822
791,14.84161
792,15.22331
793,15.4461
794,14.74759
795,15.53041
796,14.89424
797,14.53835
798,15.19546
799,15.31938
800,14.52685
801,14.95275
802,15.16787
803,14.74197
804,15.62826
805,14.68729
806,14.92924
807,15.17834
808,14.7269
809,14.72485
810,15.25346
811,15.59709
812,14.42108
813,15.55902
814,15.16659
815,15.26036
816,15.27671
817,15.27415
818,14.87891
819,15.03016
820,14.92235
821,15.2928
822,15.54778
823,14.56824
824,15.09608
825,14.98647
826,14.8899
827,15.79407
828,14.85081
829,14.71131
830,15.54216
831,14.78924
832,14.60886
833,15.56132
834,15.05648
835,14.91494
836,15.40343
837,15.23404
838,15.18039
839,15.20951
840,14.90395
841,15.22203
842,14.86614
843,15.08637
844,15.34927
845,15.62749
846,15.22357
847,15.3181
848,14.74299
849,15.02096
850,15.32857
851,14.88581
852,15.1786
853,15.08151
854,15.21207
855,15.29561
856,14.70416
857,15.64563
858,14.69471
859,15.23276
860,14.39834
861,15.2974
862,15.56464
863,15.05162
864,14.54269
865,15.50844
866,14.69854
867,15.57895
868,14.33217
869,15.00742
870,15.28744
871,15.08841
872,15.17605
873,15.25039
874,15.33087
875,14.37049
876,15.12597
877,15.6045
878,14.62853
879,15.40292
880,14.73788
881,15.02122
882,14.82245
883,14.97855
884,15.47855
885,15.1832
886,14.80227
887,15.40062
888,15.11728
889,14.60196
890,15.26649
891,15.41365
892,15.0833
893,14.86614
894,14.88453
895,15.02991
896,14.81044
897,16.02606
898,14.71514
899,14.81172
900,14.86767
901,14.86409
902,15.31273
903,15.40471
904,14.86384
905,15.22178
906,15.30941
907,14.98162
908,15.17272
909,15.17094
910,15.17732
911,15.43537
912,14.69445
913,15.71411
914,14.89424
915,15.32091
916,14.72843
917,15.5161
918,14.46119
919,15.58866
920,15.17349
921,15.03399
922,14.8457
923,15.03578
924,14.64565
925,15.20722
926,15.02888
927,15.35157
928,15.07334
929,15.15101
930,15.25218
931,15.24554
932,15.01585
933,15.39909
934,14.84008
935,15.34595
936,14.91698
937,15.95554
938,14.13621
939,15.19802
940,15.25397
941,14.79843
942,15.39704
943,15.14718
944,14.86052
945,14.64872
946,15.03118
947,14.66226
948,15.65074
949,14.88556
950,14.82654
951,15.25499
952,14.62342
953,15.1436
954,28.70112
955,12.74251
956,11.10815
957,11.27422
958,13.29386
959,14.84672
960,15.32959
961,14.93972
962,14.7854
963,15.04575
964,14.63671
965,15.35693
966,14.96731
967,15.46756
968,15.01023
969,14.75474
970,14.72357
971,15.56899
972,15.0087
973,14.95403
974,15.4346
975,15.12699
976,15.06925
977,15.45146
978,14.78872
979,15.49004
980,14.52634
981,15.02837
982,15.37124
983,15.60297
984,15.06542
985,14.70262
986,15.49285
987,14.48061
988,15.46449
989,14.87738
990,14.89577
991,15.07078
992,15.24426
993,14.63339
994,15.61625
995,15.14641
996,14.92464
997,14.90727
998,15.55136
999,14.77902
1000,15.54932
1001,14.51816
1002,15.21846
1003,14.50615
1004,15.40599
1005,14.49823
1006,15.87277
1007,14.59098
1008,15.5322
1009,14.32936
1010,15.1482
1011,14.8061
1012,15.25499
1013,14.92235
1014,15.32193
1015,14.91391
1016,15.27977
1017,15.32167
1018,15.28744
1019,14.38863
1020,15.10068
1021,15.08433
1022,15.08024
1023,15.16531
1024,15.43971
1025,14.57463
1026,15.39781
1027,14.77927
1028,15.29868
1029,15.07155
1030,15.38861
1031,14.66609
1032,14.95811
1033,15.15126
1034,15.12418
1035,15.65023
1036,15.23379
1037,15.03067
1038,14.92797
1039,14.81402
1040,15.37865
1041,14.75347
1042,15.56797
1043,15.18908
1044,14.94125
1045,15.78309
1046,14.94227
1047,15.15458
1048,15.23787
1049,15.03042
1050,14.90165
1051,15.10732
1052,15.1901
1053,15.33496
1054,14.85771
1055,15.09097
1056,14.68883
1057,15.05699
1058,15.8628
1059,14.90574
1060,14.96144
1061,15.40905
1062,14.94636
1063,15.03348
1064,15.28923
1065,14.70748
1066,15.40726
1067,14.96782
1068,15.09684
1069,15.32959
1070,14.83344
1071,15.38171
1072,14.90165
1073,15.50128
1074,14.76905
1075,15.31989
1076,15.37201
1077,14.75909
1078,15.51534
1079,14.81172
1080,15.35259
1081,14.69138
1082,15.14718
1083,14.76982
1084,15.47318
1085,14.62674
1086,15.53143
1087,15.21028
1088,14.8319
1089,14.86409
1090,15.3043
1091,15.65023
1092,14.62036
1093,14.88326
1094,15.14207
1095,14.79664
1096,14.97447
1097,14.62317
1098,15.47573
1099,15.38682
1100,15.00615
1101,14.97702
1102,15.02377
1103,14.9599
1104,15.40471
1105,15.0667
1106,14.77365
1107,15.35157
1108,15.24247
1109,15.36639
1110,15.51738
1111,15.03399
1112,14.94611
1113,15.35003
1114,15.08586
1115,15.27799
1116,15.2205
1117,15.16327
1118,15.28693
1119,14.48188
1120,15.47088
1121,14.84519
1122,15.13798
1123,15.11166
1124,15.25218
1125,14.68525
1126,15.35208
1127,15.09863
1128,15.23762
1129,14.77595
1130,15.07155
1131,15.0368
1132,15.18882
1133,14.97395
1134,15.28948
1135,15.00666
1136,14.79741
1137,15.49106
1138,15.4088
1139,14.94917
1140,15.10374
1141,14.77135
1142,14.84059
1143,15.99208
1144,15.02224
1145,14.59098
1146,15.21386
1147,15.31912
1148,14.40319
1149,15.17605
1150,15.40522
1151,15.16046
1152,14.58433
1153,15.2343
1154,14.88581
1155,15.40343
1156,14.98545
1157,14.86869
1158,15.02761
1159,14.65357
1160,15.03629
1161,14.99031
1162,15.49745
1163,14.75602
1164,14.75474
1165,14.75372
1166,15.03885
1167,15.29178
1168,15.49873
1169,14.86665
1170,15.12495
1171,14.78336
1172,15.08254
1173,15.09863
1174,15.32525
1175,15.13951
1176,15.64615
1177,14.17606
1178,16.73351
1179,13.83856
1180,15.23046
1181,14.976
1182,15.66965
1183,14.91621
1184,14.52506
1185,16.04011
1186,15.26572
1187,14.47933
1188,15.29102
1189,15.09633
1190,14.55623
1191,15.82167
1192,14.68167
1193,15.14104
1194,15.11345
1195,15.11575
1196,15.39168
1197,14.85464
1198,15.13798
1199,14.87457
1200,14.97881
1201,15.19316
1202,15.13287
1203,15.24452
1204,14.64335
1205,15.37558
1206,14.89705
1207,15.58176
1208,15.15816
1209,15.03093
1210,15.01126
1211,15.46781
1212,14.94611
1213,14.81938
1214,15.26394
1215,15.06644
1216,14.66175
1217,15.18626
1218,15.34007
1219,14.95352
1220,15.17834
1221,14.8784
1222,15.11677
1223,14.83062
1224,14.88479
1225,15.50588
1226,14.9783
1227,15.11677
1228,15.00001
1229,14.87431
1230,15.43051
1231,14.96884
1232,15.35719
1233,14.78566
1234,15.0156
1235,14.92183
1236,15.24375
1237,14.81734
1238,15.77925
1239,14.8227
1240,15.07027
1241,14.97012
1242,16.08559
1243,14.1592
1244,15.70874
1245,14.72485
1246,15.30507
1247,15.17988
1248,15.40496
1249,14.87942
1250,15.00155
1251,15.01866
1252,14.94611
1253,15.53118
1254,15.07308
1255,15.02275
1256,15.05392
1257,15.18524
1258,15.1694
1259,15.13568
1260,15.28539
1261,14.88811
1262,14.93129
1263,15.28565
1264,14.67069
1265,15.45325
1266,15.2205
1267,15.49822
1268,14.8084
1269,14.49568
1270,14.86588
1271,15.48928
1272,14.86793
1273,14.7642
1274,15.29561
1275,15.12623
1276,14.70671
1277,15.24222
1278,15.51891
1279,15.09914
1280,15.08407
1281,14.69905
1282,15.41825
1283,15.34033
1284,14.96833
1285,14.8991
1286,15.44814
1287,14.94892
1288,15.28284
1289,15.11882
1290,15.1413
1291,14.59174
1292,15.51738
1293,14.81453
1294,15.17681
1295,15.12367
1296,15.32959
1297,14.76982
1298,15.31069
1299,14.90318
1300,15.33471
1301,15.0064
1302,15.16327
1303,14.94764
1304,15.11243
1305,15.04472
1306,15.34722
1307,14.94636
1308,17.39446
1309,13.16381
1310,15.93689
1311,15.32295
1312,14.81479
1313,14.77212
1314,15.31427
1315,14.44892
1316,15.49209
1317,15.36562
1318,14.90216
1319,15.12009
1320,15.01509
1321,15.0018
1322,15.39347
1323,14.84059
1324,14.98162
1325,15.22893
1326,15.19623
1327,14.42644
1328,15.39398
1329,15.27032
1330,15.05264
1331,15.11805
1332,14.87661
1333,15.12009
1334,15.15689
1335,15.33624
1336,14.77646
1337,15.18192
1338,15.2113
1339,15.50052
1340,14.70595
1341,14.98596
1342,15.05494
1343,15.21667
1344,15.10528
1345,15.34467
1346,14.99899
1347,15.49183
1348,14.88734
1349,15.17937
1350,15.97726
1351,14.10785
1352,15.17375
1353,15.09633
1354,14.75296
1355,14.84136
1356,15.14973
1357,15.03961
1358,15.39934
1359,15.5069
1360,14.58025
1361,14.8273
1362,15.50818
1363,15.26572
1364,14.75883
1365,15.37047
1366,15.20619
1367,15.05035
1368,15.1574
1369,15.36485
1370,14.54397
1371,15.49847
1372,14.77569
1373,15.10528
1374,15.66582
1375,14.98647
1376,15.13491
1377,15.01279
1378,15.00436
1379,15.16761
1380,15.17502
1381,15.15765
1382,15.10757
1383,14.74452
1384,15.0179
1385,15.20671
1386,14.94662
1387,15.24886
1388,15.24682
1389,14.97089
1390,14.80891
1391,15.44814
1392,15.0948
1393,14.84902
1394,14.88351
1395,15.07308
1396,15.39474
1397,15.10272
1398,15.19419
1399,15.26445
1400,14.90088
1401,14.73839
1402,15.78897
1403,14.82296
1404,23.60872
1405,11.92214
1406,11.10457
1407,13.73126
1408,15.56107
1409,15.39347
1410,15.15586
1411,14.77365
1412,15.18473
1413,14.93154
1414,15.24605
1415,14.80533
1416,15.60271
1417,15.03808
1418,14.74682
1419,15.40471
1420,14.86997
1421,14.70978
1422,15.10911
1423,14.9737
1424,14.94406
1425,14.97293
1426,15.65534
1427,14.73865
1428,14.86971
1429,15.5856
1430,14.5294
1431,14.89169
1432,15.56439
1433,14.56747
1434,15.40088
1435,15.15382
1436,14.8669
1437,15.03476
1438,15.16148
1439,15.32908
1440,14.52404
1441,15.43205
1442,14.99184
1443,15.83444
1444,14.60375
1445,15.35616
1446,14.58791
1447,15.13874
1448,15.21233
1449,15.48723
1450,15.51023
1451,14.30202
1452,14.95224
1453,14.86103
1454,15.29383
1455,15.2228
1456,15.05724
1457,15.2762
1458,14.91468
1459,15.57716
1460,14.75347
1461,15.02096
1462,14.76471
1463,15.21974
1464,15.17477
1465,15.081
1466,15.23532
1467,15.09991
1468,15.23021
1469,14.90012
1470,14.95888
1471,14.89807
1472,15.18167
1473,14.99209
1474,14.94202
1475,15.14845
1476,14.73584
1477,15.04524
1478,15.12239
1479,15.8582
1480,14.24453
1481,15.09148
1482,15.00921
1483,15.12597
1484,15.22203
1485,14.83446
1486,14.71182
1487,15.5695
1488,14.78796
1489,15.01151
1490,15.16634
1491,15.18371
1492,14.77007
1493,15.52939
1494,14.94841
1495,15.27313
1496,14.55597
1497,15.33649
1498,14.83625
1499,15.26751
1500,15.20824
1501,14.96936
1502,15.21846
1503,15.0087
1504,15.33726
1505,14.82347
1506,15.13364
1507,16.08354
1508,14.54856
1509,15.48059
1510,15.52811
1511,14.70544
1512,15.11958
1513,15.47548
1514,15.35898
1515,14.83752
1516,15.36332
1517,14.66762
1518,15.81732
1519,14.52685
1520,15.49106
1521,14.78949
1522,14.99925
1523,14.74478
1524,15.81809
1525,14.75909
1526,15.3904
1527,14.5874
1528,14.88683
1529,15.06976
1530,16.13822
1531,14.45582
1532,14.90267
1533,15.19521
1534,14.86486
1535,15.59684
1536,14.79128
1537,14.9249
1538,14.92388
1539,15.29485
1540,14.92337
1541,15.03732
1542,15.26572
1543,14.88402
1544,15.12801
1545,14.97932
1546,14.94994
1547,15.70542
1548,14.79971
1549,14.87942
1550,15.2555
1551,15.26623
1552,15.07232
1553,15.46807
1554,14.54167
1555,15.76852
1556,14.05241
1557,15.20083
1558,15.41697
1559,15.07308
1560,15.32679
1561,14.95275
1562,15.20747
1563,14.75526
1564,15.28846
1565,15.0667
1566,14.74708
1567,15.47931
1568,15.02659
1569,15.22689
1570,15.42361
1571,14.77953
1572,14.86563
1573,15.91185
1574,14.52429
1575,16.01763
1576,15.16864
1577,14.75014
1578,14.98826
1579,15.44789
1580,14.97932
1581,14.66583
1582,15.42898
1583,15.19495
1584,14.6431
1585,15.27671
1586,15.42413
1587,15.30813
1588,14.64156
1589,14.90829
1590,15.56107
1591,14.59736
1592,14.92439
1593,15.23149
1594,15.33726
1595,14.86946
1596,15.08944
1597,14.75398
1598,15.37558
1599,15.69264
1600,15.00104
1601,14.47856
1602,15.07334
1603,14.87278
1604,15.14181
1605,15.29715
1606,14.88504
1607,15.39781
1608,15.0391
1609,15.16915
1610,15.36894
1611,14.90344
1612,14.83982
1613,14.79869
1614,15.44686
1615,14.9668
1616,15.50409
1617,15.18371
1618,15.03246
1619,14.94559
1620,15.3227
1621,14.65894
1622,15.33419
1623,15.18678
1624,15.07973
1625,15.03144
1626,14.74657
1627,15.57231
1628,14.83574
1629,14.76318
1630,15.75192
1631,14.69471
1632,14.78642
1633,15.20159
1634,15.61932
1635,14.49261
1636,15.66377
1637,14.60605
1638,15.28335
1639,15.24273
1640,15.11626
1641,15.49336
1642,14.96118
1643,15.00793
1644,15.48365
1645,14.54397
1646,15.20032
1647,15.05801
1648,15.20951
1649,14.56849
1650,15.50052
1651,14.9949
1652,14.74555
1653,15.61166
1654,15.34237
1655,14.68576
1656,15.14079
1657,15.14973
1658,15.23046
1659,14.70084
1660,15.22919
1661,14.78259
1662,15.28565
1663,15.50895
1664,14.83395
1665,14.77314
1666,15.14769
1667,15.72407
1668,14.7923
1669,15.09352
1670,15.05213
1671,15.37047
1672,14.54805
1673,15.62264
1674,15.01534
1675,15.09046
1676,15.03323
1677,14.81734
1678,15.20236
1679,15.39679
1680,15.22025
1681,14.93384
1682,14.83292
1683,15.2509
1684,15.07564
1685,15.3858
1686,15.01049
1687,15.09506
1688,15.05852
1689,14.65766
1690,15.86868
1691,14.76701
1692,15.02735
1693,15.17477
1694,15.37814
1695,14.97165
1696,14.97983
1697,15.20083
1698,15.39168
1699,14.80584
1700,15.85437
1701,14.3056
1702,15.44508
1703,14.92516
1704,15.10885
1705,15.14437
1706,15.05673
1707,15.82524
1708,15.14437
1709,15.06363
1710,15.33445
1711,14.56568
1712,15.325
1713,15.15867
1714,15.51048
1715,14.96067
1716,15.14743
1717,14.61525
1718,15.14615
1719,15.61906
1720,15.15484
1721,14.90753
1722,15.48953
1723,14.755
1724,15.40241
1725,15.09046
1726,15.01381
1727,15.00564
1728,14.72204
1729,15.17068
1730,15.74119
1731,14.58152
1732,15.21335
1733,15.17886
1734,14.99312
1735,15.07053
1736,15.50231
1737,14.61269
1738,15.10195
1739,15.07155
1740,15.14155
1741,15.33828
1742,15.39398
1743,14.94534
1744,14.93257
1745,14.76624
1746,15.59096
1747,15.04779
1748,15.36639
1749,14.68908
1750,15.6837
1751,14.44203
1752,15.55647
1753,15.07027
1754,15.07308
1755,14.86793
1756,15.25218
1757,14.33702
1758,15.74987
1759,14.90676
1760,15.54293
1761,14.70441
1762,14.95019
1763,15.04575
1764,15.48033
1765,14.91315
1766,15.02096
1767,14.94253
1768,15.00052
1769,15.30864
1770,15.69929
1771,14.63748
1772,15.68728
1773,15.05903
1774,16.55722
1775,14.1988
1776,15.43435
1777,14.89782
1778,15.20108
1779,15.232
1780,15.44048
1781,15.31503
1782,14.36257
1783,15.20057
1784,15.12112
1785,15.60169
1786,14.79434
1787,14.84417
1788,15.54395
1789,14.90114
1790,15.40548
1791,14.9387
1792,15.02659
1793,14.90472
1794,15.07666
1795,15.11703
1796,15.24401
1797,15.27466
1798,15.20108
1799,14.97881
1800,15.06261
1801,14.76624
1802,15.29485
1803,15.40266
1804,15.23404
1805,14.83267
1806,15.01866
1807,14.74529
1808,15.60399
1809,15.03016
1810,15.22203
1811,14.8991
1812,15.25678
1813,15.0018
1814,15.54446
1815,14.56338
1816,15.25371
1817,14.92132
1818,15.08509
1819,15.22612
1820,15.59505
1821,14.71029
1822,15.45708
1823,15.04089
1824,15.34211
1825,14.97447
1826,15.17732
1827,14.93538
1828,14.91366
1829,15.48723
1830,15.37763
1831,15.03144
1832,14.96399
1833,15.35233
1834,15.00896
1835,15.22842
1836,15.1459
1837,15.32219
1838,15.21744
1839,14.56211
1840,15.47011
1841,14.97753
1842,15.1947
1843,15.24401
1844,15.18397
1845,15.15458
1846,14.79102
1847,15.21284
1848,15.22254
1849,15.32959
1850,15.11013
1851,14.60247
1852,14.98596
1853,28.23179
1854,13.26984
1855,10.83989
1856,10.82226
1857,13.41215
1858,15.47037
1859,14.6454
1860,15.12444
1861,14.49874
1862,15.46603
1863,14.8549
1864,14.69292
1865,15.02429
1866,15.05929
1867,15.09761
1868,15.28284
